,0,1
1347,t2458,6.860061043731157
1348,t1947,6.80930243560098
1349,t3186,6.783421058188686
1350,t2450,6.746976396443916
1351,t3188,6.76331437791311
1352,t2452,6.557411678233795
1353,t2453,6.839665319214456
1354,t1945,6.879541780582008
1355,t2457,6.543593741707413
1356,t3471,6.892817927251578
1357,t1020,6.899344344928323
1358,t1021,6.330257693647389
1359,t602,5.859918032872493
1360,t603,5.284262545874095
1361,t494,5.369254876563342
1362,t1025,6.405101322832355
1363,t491,6.598299659262182
1364,t1835,6.43252888050574
1365,t1834,6.454620714030753
1366,t1832,6.514327195829234
1367,t1831,6.523028148940273
1368,t707,5.733269206635507
1369,t706,5.757812443303158
1370,t705,5.359911692170813
1371,t704,5.3105318052072406
1372,t703,6.031370235439951
1373,t2051,6.417497221222311
1374,t701,5.534521777526495
1375,t2053,6.361259295225703
1376,t2268,6.757115663098505
1377,t709,5.798232320837398
1378,t708,5.7528026709100315
1379,t3053,6.850579230887264
1380,t3509,6.893159962581862
1381,t2758,6.75347853406639
1382,t3054,6.7263396559055
1383,t2582,6.858405289065202
1384,t2583,6.580699461124315
1385,t2580,6.753042260865259
1386,t2586,6.849651525414187
1387,t2584,6.653720216689604
1388,t2909,6.721823369215619
1389,t2904,6.771128340415282
1390,t2248,6.942451138780528
1391,t1908,6.4028285415155395
1392,t2635,6.635984981502078
1393,t642,6.706651643555311
1394,t643,6.149224131181547
1395,t640,5.272581941366057
1396,t641,5.579113025877451
1397,t646,5.192826450199693
1398,t647,5.8777673826941825
1399,t644,6.2137108050451
1400,t1904,6.261620653046167
1401,t1348,6.615960134095648
1402,t1344,6.381719755981196
1403,t1341,6.212390779374524
1404,t1340,5.956700551057364
1405,t1343,6.090779963912952
1406,t2838,6.972111546425362
1407,t2839,6.775666967428044
1408,t2830,6.642726606507942
1409,t801,6.814838628660205
1410,t802,5.959797612781187
1411,t804,5.704705926502763
1412,t805,6.323911383938091
1413,t806,5.6562382693691635
1414,t808,5.765461101601919
1415,t809,5.784137968902251
1416,t1231,5.935331508695458
1417,t1230,5.980164541519989
1418,t1232,5.8273583230700465
1419,t2128,6.80513403280598
1420,t2129,6.450093620107522
1421,t1237,6.483984539723009
1422,t1239,6.445456194442617
1423,t1238,5.8691833042590495
1424,t2120,6.537677837502983
1425,t2122,6.565809930710506
1426,t1698,6.243297177207473
1427,t1161,6.5814607774861065
1428,t1160,6.585413934958212
1429,t1163,6.743525012911159
1430,t1165,6.043961208555013
1431,t1696,6.524918277361625
1432,t1167,6.567483312965425
1433,t1694,6.420694154156316
1434,t1589,6.34350298321374
1435,t1588,6.2636611089709335
1436,t1586,6.229977908366877
1437,t1585,6.254484546298854
1438,t1584,6.127370598642642
1439,t1583,6.647960840531158
1440,t1582,6.171213226623694
1441,t1581,6.32256873472767
1442,t1580,6.444919574265006
1443,t1767,6.227389568763091
1444,t1764,6.214935452658561
1445,t1763,6.704637641347672
1446,t1762,6.1581322271672425
1447,t2289,6.771932059894718
1448,t1567,6.117901578479877
1449,t1561,6.66880978842363
1450,t1560,6.078765340708826
1451,t1562,6.433237154570419
1452,t1759,6.370098385598303
1453,t2766,6.827779860991569
1454,t1427,6.3951581777543876
1455,t691,6.900940957118513
1456,t248,4.9612863988377764
1457,t249,5.085696425185559
1458,t246,4.536280580931602
1459,t247,5.778951173879822
1460,t244,4.559232291680607
1461,t245,4.266354778105528
1462,t242,5.403305375671775
1463,t243,4.295478840590983
1464,t240,4.182762494579367
1465,t241,5.84274416830819
1466,t2163,6.41637347717432
1467,t694,5.740117958058227
1468,t1234,6.680681995529126
1469,t3757,6.940816821495405
1470,t924,5.868332383470501
1471,t527,4.930426532081979
1472,t3268,6.875490889396164
1473,t398,4.559378542493086
1474,t399,5.81724254645454
1475,t390,4.786718590665274
1476,t391,5.357140696766409
1477,t392,4.717639558233928
1478,t393,6.068652777700576
1479,t394,4.639731684373752
1480,t395,5.1874385255201325
1481,t396,5.534071252537697
1482,t397,5.278344951671606
1483,t2110,6.734722794826079
1484,t3755,6.934729773032305
1485,t3193,6.919885196570089
1486,t1460,6.116589837301857
1487,t3194,6.795744228902556
1488,t3469,6.870315645424144
1489,t2604,6.956215960402872
1490,t2768,6.809296054725153
1491,t3454,6.9089401531609695
1492,t1828,6.418500240696265
1493,t1820,6.2782016032335815
1494,t1821,6.529405709662954
1495,t1824,6.58420411871288
1496,t1826,6.8320707614310985
1497,t1827,6.437450206837466
1498,t732,6.563269059741176
1499,t2023,6.374566666554931
1500,t2022,6.338439468855097
1501,t736,5.810148042854391
1502,t2024,6.523953325991868
1503,t3688,6.909200224019711
1504,t2029,6.433958545487869
1505,t2028,6.8571463159539725
1506,t738,6.272280040207801
1507,t739,6.799350428496731
1508,t3682,6.95101988810705
1509,t3048,6.895945732051383
1510,t3049,6.722296805295457
1511,t3517,6.869000919142961
1512,t3047,6.8184140150097745
1513,t3511,6.8724323103915035
1514,t2930,6.705024213975801
1515,t2934,6.72503159121931
1516,t655,6.32379033485786
1517,t654,5.989653336170419
1518,t657,5.169952167433146
1519,t656,5.2901716362413636
1520,t1910,6.259767410834422
1521,t650,6.239204907225342
1522,t1912,6.379845094675846
1523,t652,5.324155714795074
1524,t659,5.6471207582116385
1525,t1919,6.837568618441259
1526,t2841,6.694906668998586
1527,t2483,6.646021117150185
1528,t2482,6.92499022836823
1529,t2481,6.682110621776138
1530,t2486,6.585822124946845
1531,t2335,6.494827793575882
1532,t2337,6.9299167735635105
1533,t2488,6.52979424161646
1534,t2331,6.824046490224414
1535,t2333,6.544325256136742
1536,t2807,6.938758257291025
1537,t2805,6.734974735219173
1538,t2802,6.66456085586224
1539,t1358,6.25113667669763
1540,t1359,6.13235713074757
1541,t1356,6.465735394735912
1542,t1357,6.417701683546795
1543,t1355,6.58824239048513
1544,t1352,6.354804864972909
1545,t1353,6.95198163260865
1546,t1350,6.148388317779858
1547,t1351,6.066546970525365
1548,t812,6.144210564223071
1549,t811,5.953707256445791
1550,t810,5.562668495673763
1551,t816,5.405770655387607
1552,t815,5.788331271654036
1553,t814,5.5438289079367635
1554,t819,6.581023249755629
1555,t1223,6.471197237811978
1556,t1220,6.835463747179404
1557,t1226,5.860611082514441
1558,t1224,6.30382951407204
1559,t2153,6.892709733636986
1560,t1229,6.57857105397699
1561,t2154,6.589317071605296
1562,t2157,6.872660845402302
1563,t2156,6.958427370230174
1564,t1179,6.430639484178522
1565,t1174,5.910072600478544
1566,t1598,6.654414722747742
1567,t1599,6.377494383828036
1568,t1590,6.615793612008896
1569,t1592,6.194188328535112
1570,t1593,6.469736915015226
1571,t1594,6.164321552828007
1572,t1596,6.220690211592629
1573,t1770,6.26205536639832
1574,t1772,6.509784422660294
1575,t1774,6.164093067755828
1576,t1775,6.783757549993402
1577,t1776,6.678253704164873
1578,t1778,6.343887159927475
1579,t1576,6.556720476903402
1580,t1577,6.127878687273333
1581,t1575,6.601206394980004
1582,t1572,6.2061317219559315
1583,t1570,6.247340646400551
1584,t1579,6.383052130656423
1585,t1301,6.472074359480237
1586,t997,6.40631378671852
1587,t1303,6.477579455104004
1588,t1685,6.239040850711404
1589,t1302,6.840858170808285
1590,t1681,6.142450336526917
1591,t1683,6.179981430968697
1592,t1305,6.2324229938806655
1593,t1689,6.417691786449975
1594,t993,6.642951524528148
1595,t673,5.620181441986964
1596,t585,5.670207712280513
1597,t856,6.289663108451319
1598,t587,5.162077510065676
1599,t854,6.443380840392836
1600,t853,5.483393606201246
1601,t583,5.086641943930752
1602,t1467,6.544061508022446
1603,t259,4.214193808578079
1604,t258,5.956298928852336
1605,t2039,6.9366225796259355
1606,t2775,6.860309196876409
1607,t251,4.367554893332414
1608,t250,4.648805664344875
1609,t253,5.796739617439895
1610,t252,4.658886110434802
1611,t255,4.235929985347182
1612,t254,4.34245468950018
1613,t257,6.67884091330799
1614,t256,4.424600737043586
1615,t1646,6.855048024359126
1616,t3522,6.90192661570865
1617,t389,4.687114021845056
1618,t388,4.993954879625971
1619,t383,5.740622350803935
1620,t382,4.950870121805482
1621,t381,4.501141628233747
1622,t380,4.50639331719282
1623,t387,5.675552305147164
1624,t385,6.179992631497728
1625,t384,5.55417750159632
1626,t3329,6.957534597259906
1627,t3328,6.931055492601982
1628,t3325,6.9052191915156405
1629,t3326,6.8295638554688045
1630,t3322,6.904044619597174
1631,t2032,6.916447438501598
1632,t2033,6.3135781295444975
1633,t3515,6.932592203113947
1634,t729,5.337786275976692
1635,t728,6.327148257673773
1636,t2035,6.405599998485599
1637,t724,5.30866129187617
1638,t727,6.026121470097799
1639,t726,5.79527804924704
1640,t721,5.628385367147725
1641,t622,6.872945877767424
1642,t723,5.395830353156787
1643,t722,6.332173449724296
1644,t3039,6.9227732557245485
1645,t3038,6.944285538516391
1646,t624,5.929728646224095
1647,t3520,6.899048976437807
1648,t625,5.5819835038458505
1649,t626,5.137508499411037
1650,t1966,6.911383055684152
1651,t620,5.1822969245855806
1652,t621,5.157211430231679
1653,t1963,6.628642892605691
1654,t623,5.5432752792684985
1655,t1965,6.4885291683206034
1656,t1964,6.503302520923533
1657,t1967,6.466164652528073
1658,t627,6.007030869584853
1659,t1968,6.624427796332055
1660,t3140,6.965950398744899
1661,t3143,6.785596544051933
1662,t2325,6.550772644771757
1663,t2322,6.748466040749571
1664,t2491,6.601547690276911
1665,t2320,6.912564786045347
1666,t2321,6.556306223821334
1667,t2810,6.808965706374408
1668,t2818,6.690899755175757
1669,t2819,6.705203759942209
1670,t1360,6.300658328670444
1671,t2243,6.728098568485812
1672,t1365,5.949791052386522
1673,t538,6.037054395784133
1674,t539,5.947008684267937
1675,t829,6.169743713627157
1676,t534,6.031830596670952
1677,t535,5.791351962397505
1678,t824,5.925274584782896
1679,t537,5.86376559698846
1680,t530,6.2638059404138655
1681,t823,5.420197198435229
1682,t820,5.845428429383343
1683,t533,5.013305431806492
1684,t2925,6.702127915586975
1685,t2927,6.967127975141631
1686,t1219,5.84802703215746
1687,t1218,5.960370874064474
1688,t1217,6.382215637316918
1689,t1216,6.238223455631208
1690,t1215,6.177437515804472
1691,t1214,6.344619461187178
1692,t1213,6.074752875392378
1693,t2147,6.415210053769679
1694,t1211,5.915199183261887
1695,t1788,6.2172710804035365
1696,t1784,6.940514092731896
1697,t1781,6.677394446830405
1698,t1783,6.203137152677732
1699,t1782,6.699012415364586
1700,t1542,6.268285952620475
1701,t1541,6.545440958000997
1702,t1547,6.046197417027493
1703,t1545,6.571657994034241
1704,t1544,6.1365543479943465
1705,t2497,6.920193800103068
1706,t2323,6.844937271731068
1707,t1147,6.744168858744664
1708,t1146,5.985347206445879
1709,t1145,6.227911980460101
1710,t1144,6.230406558424193
1711,t1143,6.161105207483669
1712,t1142,6.462986947849674
1713,t1141,6.344993604455491
1714,t1140,5.8603397383450435
1715,t1148,6.207020609877184
1716,t1366,6.972310093905717
1717,t49,3.8419136714207993
1718,t48,3.52467672676032
1719,t43,5.316658172888118
1720,t42,2.5639836986142712
1721,t41,2.4865058047572526
1722,t40,2.812959419918158
1723,t47,2.539647819119521
1724,t46,4.309318854154979
1725,t45,3.120899123768957
1726,t44,3.233280806416402
1727,t3202,6.907647152735696
1728,t1515,6.280869803436912
1729,t282,4.405295370164905
1730,t283,4.694765580815233
1731,t280,4.269641055174172
1732,t281,4.463474588705152
1733,t286,4.531747878907283
1734,t287,6.496175132281168
1735,t284,4.9860971931885985
1736,t285,5.172509862848779
1737,t288,4.497661365585186
1738,t289,4.445337562968033
1739,t3333,6.86844959908587
1740,t826,6.4566039446344625
1741,t798,5.517260924587356
1742,t536,5.825641827153584
1743,t825,6.244914642091567
1744,t531,5.794455829568559
1745,t3189,6.816870131298647
1746,t532,5.956045993566684
1747,t2799,6.687094624527043
1748,t821,5.888859849159126
1749,t758,5.687831662541477
1750,t759,5.66749420330248
1751,t3537,6.938194572260446
1752,t2009,6.656989831877415
1753,t2008,6.795901529960647
1754,t750,5.895246025810213
1755,t2006,6.556769276300876
1756,t752,5.450187784519454
1757,t753,5.564300025433205
1758,t754,6.142456267850781
1759,t2550,6.617303604333327
1760,t756,5.464026607318173
1761,t2000,6.39182713719708
1762,t1961,6.778054372590712
1763,t3022,6.717304341853232
1764,t3023,6.721570720914822
1765,t3021,6.8395559097182135
1766,t3026,6.733310087371887
1767,t2664,6.955320403266729
1768,t633,5.4700662726362586
1769,t632,5.729714924724118
1770,t631,6.210947852127327
1771,t630,5.606712148141687
1772,t637,6.327081894863986
1773,t636,5.262472958046822
1774,t635,5.735341329395687
1775,t634,6.575859765117544
1776,t639,5.671943459742301
1777,t1979,6.288361653697598
1778,t2141,6.692264212137137
1779,t2928,6.763037491545662
1780,t3156,6.953617238574675
1781,t2319,6.596216141088588
1782,t3155,6.859092728242113
1783,t2144,6.420806595082308
1784,t2311,6.880934720852065
1785,t2310,6.45900303950454
1786,t2317,6.668767314268809
1787,t3572,6.895929632386726
1788,t3158,6.784504877016485
1789,t2314,6.478003670120809
1790,t692,6.973391407396816
1791,t839,6.6369128979123815
1792,t838,5.8491876978798505
1793,t2172,6.503887891183584
1794,t2171,6.701926489107414
1795,t528,5.968860803607534
1796,t831,5.790740147330845
1797,t830,5.860657017005455
1798,t525,6.402118202528446
1799,t832,5.9876372882708715
1800,t523,5.584271796402975
1801,t522,6.013311404430913
1802,t837,6.1006368900695085
1803,t520,5.331869713303948
1804,t1208,5.986316054713491
1805,t1209,6.839443373043462
1806,t2953,6.7727070838320635
1807,t1200,6.116607802355907
1808,t1203,6.6729810583755444
1809,t1204,6.182521500742232
1810,t1205,6.92543882696052
1811,t1206,6.191768135538084
1812,t1377,6.046167363426033
1813,t1370,5.969246793744607
1814,t1371,6.478021738344655
1815,t1372,6.611477422492976
1816,t1373,6.079137104613768
1817,t1378,6.779566364345441
1818,t1798,6.432008567353885
1819,t1797,6.736396744215552
1820,t1794,6.522555701715643
1821,t1795,6.231567708411218
1822,t1792,6.88985499100417
1823,t1790,6.51158426914854
1824,t1791,6.5308082191923145
1825,t1559,6.135379000780395
1826,t1554,6.858184666093471
1827,t1555,6.9397823583009615
1828,t1557,6.490592663069778
1829,t1550,6.805848615658098
1830,t1551,6.473229857070081
1831,t1150,6.014581974234243
1832,t1151,6.777908505086131
1833,t1152,5.9488567283517435
1834,t1153,6.500951610232375
1835,t1155,6.5128286613496975
1836,t1156,5.873248323620546
1837,t1157,6.118156626080599
1838,t1158,6.196433671604804
1839,t196,4.0151353128780585
1840,t64,4.652947921673789
1841,t67,4.5321060524792784
1842,t58,3.254770564983176
1843,t59,4.26230910208353
1844,t66,2.830907635564959
1845,t2055,6.5309271231924475
1846,t50,3.0443958659176293
1847,t51,2.6354536899566603
1848,t52,3.2574674881389765
1849,t53,4.279314307144923
1850,t54,3.085746489110629
1851,t55,3.4434189759165785
1852,t56,3.0943449559126415
1853,t57,2.9851045869301425
1854,t2057,6.74846133036243
1855,t63,3.905949484120481
1856,t62,4.24521988259683
1857,t3231,6.951655755272901
1858,t702,5.915528449577712
1859,t2052,6.7421602142266055
1860,t2355,6.802068867977938
1861,t2420,6.8949759033020115
1862,t3693,6.949846793886747
1863,t2350,6.8495651897793755
1864,t3701,6.962815728696237
1865,t299,5.526199199497534
1866,t298,5.429006329232004
1867,t295,4.667828029595191
1868,t294,4.529519208025305
1869,t297,4.8379323378519725
1870,t296,4.562446636530689
1871,t291,4.791611400297073
1872,t290,5.738597192289542
1873,t293,4.372509985083691
1874,t292,5.97821847412782
1875,t3490,6.874853332993981
1876,t3497,6.967496389454768
1877,t3494,6.94950699588178
1878,t2789,6.684038527098804
1879,t2783,6.942465517876189
1880,t2018,6.303611167342589
1881,t748,5.689150590612182
1882,t2548,6.523932680396132
1883,t3010,6.949284535319886
1884,t743,5.290465812579726
1885,t742,5.496757005967557
1886,t2012,6.462403749510542
1887,t740,5.4657463733416956
1888,t747,5.377573494735743
1889,t746,5.79653322066477
1890,t2540,6.533625661309603
1891,t2017,6.603260299322603
1892,t3782,6.929230683802457
1893,t608,6.034522168871482
1894,t609,6.335173328247582
1895,t606,5.329390829811529
1896,t607,6.455905580432195
1897,t604,6.557800693266159
1898,t605,5.118243066921558
1899,t1943,6.4505932387999625
1900,t1942,6.285003293518132
1901,t600,6.894228664821731
1902,t601,5.074105699940233
1903,t2306,6.912948783219543
1904,t2302,6.714669662807708
1905,t2303,6.659626996532
1906,t2308,6.844076569810073
1907,t2309,6.975365499165859
1908,t2160,6.556722533074224
1909,t2161,6.421759186507304
1910,t518,4.997172202110336
1911,t519,6.037963301732044
1912,t512,5.654514584851109
1913,t513,5.614938750162773
1914,t510,5.707517527450938
1915,t511,5.545106739457407
1916,t517,5.277650755851709
1917,t514,4.8718204433660475
1918,t515,6.091879667234136
1919,t1899,6.262545892643267
1920,t1898,6.752298414745899
1921,t2765,6.810561585205951
1922,t2946,6.671023071974497
1923,t1890,6.244352506022664
1924,t1893,6.294532058760204
1925,t1892,6.248038382428312
1926,t1897,6.273176532200082
1927,t1418,6.576473049588505
1928,t1415,5.974433567553663
1929,t1410,6.507205235294668
1930,t1412,6.4639166966612684
1931,t1091,5.944910310171754
1932,t1093,5.821487047462657
1933,t1092,6.844748755852788
1934,t1095,5.824618405234869
1935,t1094,5.825491954862792
1936,t1096,5.8410121518380675
1937,t1099,6.178472185153441
1938,t1098,6.720719874514707
1939,t996,6.188499233499289
1940,t1300,6.111448472063668
1941,t994,5.713755706664957
1942,t995,5.859541313083561
1943,t992,5.634415632719044
1944,t1304,5.936643203822114
1945,t1309,6.7500263526490585
1946,t1308,6.508641014465904
1947,t998,5.724159404266596
1948,t999,5.789010025659262
1949,t2876,6.8254111194209095
1950,t833,6.576088572645487
1951,t1529,6.572505101252345
1952,t1528,6.68670735407745
1953,t649,5.955484001547477
1954,t1521,6.151504580091099
1955,t1523,6.2926268399981655
1956,t1522,6.4920739949641595
1957,t1525,6.642626109023345
1958,t1524,6.429295146454823
1959,t1526,6.825096389709306
1960,t1913,6.939900601261522
1961,t1960,6.28011033031799
1962,t1900,6.239001090089661
1963,t1907,6.587904604375272
1964,t3098,6.8329948967500425
1965,t1635,6.543120822839425
1966,t1637,6.103458851893654
1967,t1636,6.782470328739152
1968,t1631,6.116018811709449
1969,t1630,6.683710739572079
1970,t1632,6.18556395563862
1971,t645,5.352019423616425
1972,t1639,6.195112746017779
1973,t1638,6.567193202408065
1974,t3606,6.959154379685162
1975,t734,6.940367958726049
1976,t69,4.386181948747569
1977,t68,3.0965646029490212
1978,t198,6.111804673379859
1979,t65,3.436783496953854
1980,t197,4.593414660728445
1981,t194,4.28544296293181
1982,t195,5.380970670096395
1983,t192,5.546882225511536
1984,t60,2.89828727628402
1985,t190,6.176196524220708
1986,t191,5.065607492524297
1987,t358,4.760062322481355
1988,t359,5.854993878987506
1989,t354,5.792615551425886
1990,t355,5.918221272575086
1991,t356,4.976214320754189
1992,t357,4.632472478048547
1993,t350,6.385872871300591
1994,t351,4.928913546210107
1995,t352,6.796698200471187
1996,t353,4.614811408704626
1997,t1849,6.516021261166873
1998,t3692,6.930259840116468
1999,t3313,6.834530010989746
